Username,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Followers Count,Connections
maddimays,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
itsdonnieitsdonnie,0.00933955970647098,5.8420253332628833e-08,0.5011701771982614,0.026306966219965755,0,14
andiekalifer,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
yescene,0.0066711140760507,0.0,0.500835282325426,0.018992020053220596,0,10
tabriamajors,0.00266844563042028,0.0,0.5003337783711616,0.0115408182949731,0,4
jimjonescapo,0.01067378252168112,2.832234555920395e-07,0.5013377926421405,0.027603532287832265,0,16
james.bouknight,0.00266844563042028,0.0,0.5003337783711616,0.012943037036253137,0,4
jlaservideo,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
yasminwijnaldum,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
boomitchellmemphis,0.00266844563042028,0.0,0.5003337783711616,0.0115408182949731,0,4
kitknows,0.0066711140760507,0.0,0.500835282325426,0.02209650306041728,0,10
fridayrickydred,0.00400266844563042,0.0,0.5005008347245409,0.014224063305900243,0,6
reckless_203,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
ycfu,0.00266844563042028,0.0,0.5003337783711616,0.012074694333904925,0,4
dawn1dream,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
itsrjbetz,0.00266844563042028,0.0,0.5003337783711616,0.012727243029858112,0,4
rakitecht,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
stephfmorris,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jahaansweet,0.022681787858572378,5.320872184088956e-07,0.5028513921502852,0.048849872097479624,0,34
citycelebs,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
trilarybanks,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
drelondon,0.01734489659773182,3.6778769615353763e-07,0.5021775544388609,0.039982085950382176,0,26
justinlaboy,0.00533689126084056,0.0,0.5006680026720107,0.017752275282447518,0,8
christian_thecurator,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
nathan_james_tettey,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
stringsfromparis,0.00266844563042028,0.0,0.5003337783711616,0.012387994931683716,0,4
curmelmoton1,0.00400266844563042,0.0,0.5005008347245409,0.016798511479997353,0,6
sonny.barger,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kostelevision,0.00400266844563042,0.0,0.5005008347245409,0.015442668010235335,0,6
harleyarsenault,0.02134756504336224,1.8215846213700995e-07,0.5026827632461436,0.047840755909670296,0,32
precisionhealthctr,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
marinadiamandis,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jmglitxh27,0.01200800533689126,0.0,0.5015055202408832,0.032752402197754056,0,18
directedbyaidan,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
ohtavo,0.00400266844563042,0.0,0.5005008347245409,0.016415271166374007,0,6
illi.y,0.00266844563042028,0.0,0.5003337783711616,0.013031613783083394,0,4
kenny,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
only1sarz,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
donjazzy,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
bandokaay_ofb,0.00400266844563042,0.0,0.5005008347245409,0.014321348215379023,0,6
pinkpantheress,0.00533689126084056,4.048497436612878e-08,0.5006680026720107,0.01434910121153193,0,8
rnbkitchen902,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
oxladeofficial,0.0066711140760507,2.619615988396568e-08,0.500835282325426,0.01825379888992658,0,10
leonedwardsmma,0.00533689126084056,0.0,0.5006680026720107,0.01800625513470464,0,8
realtorontonews,0.00400266844563042,0.0,0.5005008347245409,0.01508199246402223,0,6
papipav_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
pickyourphoneupharlow,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jf_nft,0.00400266844563042,2.343866936986403e-08,0.5005008347245409,0.015468371213734863,0,6
luhtyler_,0.01200800533689126,3.7306650297060395e-07,0.5015055202408832,0.028667893286271142,0,18
owen_bezos,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
mralilove,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
therealmoula9,0.0066711140760507,0.0,0.500835282325426,0.02030407903527036,0,10
kellyoubrejr,0.00400266844563042,0.0,0.5005008347245409,0.01587734933795544,0,6
gradey,0.00933955970647098,0.0,0.5011701771982614,0.02578294364538543,0,14
fumeztheengineer,0.00266844563042028,0.0,0.5003337783711616,0.012717282293246113,0,4
412donklife,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
siahhelise,0.00266844563042028,0.0,0.5003337783711616,0.011737921710865969,0,4
griseldarecords,0.00400266844563042,0.0,0.5005008347245409,0.016038669224547643,0,6
mearahoneal_,0.00266844563042028,0.0,0.5003337783711616,0.011737921710865969,0,4
harrington1313,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
shadrinsky,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
elyse.fox,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
bia,0.14543028685790527,0.0017613121514072206,0.518864659051575,0.08500506261060028,19,218
bimvibes,0.00266844563042028,0.0,0.5003337783711616,0.01192805800172519,0,4
christhedirector,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
marissa.h_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
stevecannon,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
lycheemeplease,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jahkeele.marshall,0.01467645096731154,1.81374619926057e-07,0.501841312353532,0.03395837764154857,0,22
konvy1k,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
nlechoppamusic,0.00400266844563042,1.3702606708535896e-08,0.5005008347245409,0.015645964413145155,0,6
turnuptoronto,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
shorelinemafia,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
forcefieldbodyarmourworld,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
richardstarkchromehearts,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
evilgiane,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
whyg35,0.01200800533689126,2.619615988396568e-08,0.5015055202408832,0.032422453931982904,0,18
ebony.riley,0.0066711140760507,0.0,0.500835282325426,0.0202660957822285,0,10
ashofficialxo,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
that_rap_guys_wife,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
damienhirst,0.00533689126084056,0.0,0.5006680026720107,0.018551695836491463,0,8
rrdenzel,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
drizzy_drake_vids,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
vitalifeonqueen,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
nocta_news,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
scouse_tremz,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
amirvee,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
chisanity,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
madisonbaileybabe,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
alysaivans,0.00533689126084056,0.0,0.5006680026720107,0.019332099991114376,0,8
justzoey,0.01601067378252168,3.8334481871641453e-07,0.5020093770931011,0.036580045253571766,0,24
kaylamarie663,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
divaintheusa,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
cerclemusic,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
kodyantle,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
iamgeraldhuston,0.00266844563042028,0.0,0.5003337783711616,0.012727243029858112,0,4
_connorbedard,0.00400266844563042,2.9688981201827774e-08,0.5005008347245409,0.01453811867368136,0,6
grmieku,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
corywharton_ig,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
hassanphills,0.00400266844563042,0.0,0.5005008347245409,0.014048533631662622,0,6
duki,0.00266844563042028,0.0,0.5003337783711616,0.012021283599194302,0,4
retro.corner.games,0.00266844563042028,0.0,0.5003337783711616,0.012727243029858112,0,4
thedanband,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
trueno,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
stevewilldoit,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
drsmilez,0.00800533689126084,0.0,0.5010026737967914,0.02439784642220995,0,12
murdamookez,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
ovonoel,0.18812541694462973,0.0019801949619186352,0.5246762338116906,0.13585977981349678,32,282
majidjordan,0.05070046697798532,9.697071264300082e-05,0.5064189189189189,0.06554560620793706,26,76
chrissyteigen,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
surfboardwave,0.00266844563042028,0.0,0.5003337783711616,0.0115408182949731,0,4
renellaice,0.00800533689126084,5.239231976793136e-08,0.5010026737967914,0.021055484789476102,0,12
dnegspoker,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kapurmanyata,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
lali957,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
bloodyosiris,0.00533689126084056,0.0,0.5006680026720107,0.019904104404903856,0,8
lilesso,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
djpremier,0.0066711140760507,0.0,0.500835282325426,0.019812381098295903,0,10
archivedrake,0.00266844563042028,0.0,0.5003337783711616,0.012512089449412293,0,4
bigskeem,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
avahirons,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
anniesakho,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
chris_too_smoove,0.00533689126084056,0.0,0.5006680026720107,0.017401495598565173,0,8
raman_mathoun,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
alanthechemist,0.00533689126084056,0.0,0.5006680026720107,0.017991544717860655,0,8
bryancranston,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
simonmelchiori,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
trepoparker,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
malachiflynn,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
gg0ld,0.00400266844563042,0.0,0.5005008347245409,0.01472127999586079,0,6
kristianjstark,0.00400266844563042,0.0,0.5005008347245409,0.01472401376339351,0,6
tylerniknam,0.00266844563042028,0.0,0.5003337783711616,0.011845152033401342,0,4
sydneymclaughlin16,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
emilytallmeister,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
welovehiphopnetwork,0.00266844563042028,0.0,0.5003337783711616,0.012173684624961411,0,4
_stak5_,0.0066711140760507,2.343866936986403e-08,0.500835282325426,0.021321404898724212,0,10
trentsimonian,0.00533689126084056,0.0,0.5006680026720107,0.01989414366829186,0,8
partynextdoor,0.05070046697798532,4.7562571900514436e-05,0.5064189189189189,0.07116095562843916,31,76
futuradosmil,0.00400266844563042,0.0,0.5005008347245409,0.01581291448154062,0,6
supercarblondie,0.0066711140760507,3.425651677133974e-08,0.500835282325426,0.019554236475815705,0,10
goaskchieff,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
rocsidiaz,0.00266844563042028,0.0,0.5003337783711616,0.012958627954668398,0,4
frankiebstark,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
rebekah.c.saunders,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
misswondrousoul,0.00266844563042028,0.0,0.5003337783711616,0.012958627954668398,0,4
spccard,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
bassmasayeh,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
_chefsson_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
camila_cabello,0.00533689126084056,1.1539037228240754e-07,0.5006680026720107,0.014261355867855902,0,8
ms_fawwie,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
iamtaylee_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
cocojones,0.0066711140760507,1.443214363977739e-07,0.500835282325426,0.01690573986930861,0,10
matildadeangelis,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kareemthadream,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
nzahra.s,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
anncrzetelny,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
thestretchtherapist,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
madness_maghnus,0.00400266844563042,0.0,0.5005008347245409,0.016798511479997353,0,6
ko2.0,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kishanmistry,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
matthewmwilliams,0.00533689126084056,0.0,0.5006680026720107,0.019732823781699656,0,8
patrickmahomes,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
61,0.00266844563042028,0.0,0.5003337783711616,0.011628381575099003,0,4
webnoir,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jbalvin,0.00933955970647098,1.9788828745910103e-07,0.5011701771982614,0.023427611570598795,0,14
gp_radio,0.0066711140760507,0.0,0.500835282325426,0.021835196633052063,0,10
hardcorecomedy2.0,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
sirdjcorey,0.00400266844563042,0.0,0.5005008347245409,0.01441583179817139,0,6
bgbrillant,0.00266844563042028,0.0,0.5003337783711616,0.012958627954668398,0,4
steviemackey,0.0066711140760507,0.0,0.500835282325426,0.018471172229545973,0,10
edy_chery,0.01200800533689126,0.0,0.5015055202408832,0.03162766477819719,0,18
billieeilish,0.0133422281521014,3.9333881934895376e-07,0.5016733601070951,0.029679198638296666,0,20
smplgtwy,0.00533689126084056,0.0,0.5006680026720107,0.019476522248552258,0,8
shoppersbeauty,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
itsaveryjohnson,0.01467645096731154,0.0,0.501841312353532,0.03719609042200061,0,22
ft.gioo,0.00933955970647098,2.2758786162879664e-07,0.5011701771982614,0.023545989048110335,0,14
daiyanh11,0.00266844563042028,0.0,0.5003337783711616,0.011845152033401342,0,4
medicalmedium,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
djlewisparis,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
mckelvieto,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
vanessa.nva,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
reignjudge,0.00400266844563042,0.0,0.5005008347245409,0.014621988681952233,0,6
saliimthedream,0.00800533689126084,2.343866936986403e-08,0.5010026737967914,0.024679868802831913,0,12
paniniamerica,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
shimodamasakatsu,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
homer,0.00266844563042028,0.0,0.5003337783711616,0.011628563638649128,0,4
roywoods,0.20413609072715141,0.0029255469180024915,0.5268892794376099,0.13408105347955399,27,306
kaashpaige,0.01734489659773182,4.973351232776656e-07,0.5021775544388609,0.03868816906136201,0,26
rodwave,0.00400266844563042,2.873127213080107e-08,0.5005008347245409,0.014779464335103647,0,6
qcmceo_p,0.00933955970647098,9.818016050733254e-08,0.5011701771982614,0.02473279603477565,0,14
incarceratedjerkfaces,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
cardpulla,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
joopiterofficial,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
snohaalegra,0.11207471647765176,0.0009435402545567178,0.5144131777625257,0.07451059514456695,19,168
caesar_mack,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
officialnocta,0.02134756504336224,2.69549438776809e-07,0.5026827632461436,0.04796024916016406,0,32
pjtucker,0.00800533689126084,0.0,0.5010026737967914,0.02342833825320622,0,12
ymanni.o,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
anthonyhamiltonofficial,0.00266844563042028,0.0,0.5003337783711616,0.0115408182949731,0,4
beautybarjessica,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
buckyisbad,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
cozane,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
sinclairglobal,0.00533689126084056,0.0,0.5006680026720107,0.017096008046042197,0,8
therealicp,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
sadboi,0.01601067378252168,4.242247054555093e-07,0.5020093770931011,0.03532781500784762,0,24
hamilt0njr,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
ovorajuju,0.01601067378252168,2.873127213080107e-08,0.5020093770931011,0.04062020860057436,0,24
dhannav_,0.00400266844563042,0.0,0.5005008347245409,0.014821815776068965,0,6
amanda_leoa,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
lambdalegend_gaming,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
cheyloftus,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
marinamaximilian,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
sugarhilllddot,0.00400266844563042,4.2412830288325386e-08,0.5005008347245409,0.015074306914381629,0,6
kim_turnbull,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
nfrpodcast,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
rylorodriguez,0.00800533689126084,1.6110712961573036e-07,0.5010026737967914,0.019932398467842234,0,12
slick305_,0.00800533689126084,0.0,0.5010026737967914,0.02212259343957589,0,12
kamalaharris,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
tpain,0.00400266844563042,0.0,0.5005008347245409,0.01581915089761721,0,6
sexyyred,0.07871914609739826,0.0005118352956832982,0.5100374276964954,0.048056769920290406,13,118
angelayee,0.0066711140760507,1.9037408121522894e-07,0.500835282325426,0.01653291275419394,0,10
chromeheartsofficial,0.0066711140760507,1.9792654134551848e-08,0.500835282325426,0.020335883850510703,0,10
therealtayroc,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
chxrry,0.00533689126084056,9.12936171956204e-08,0.5006680026720107,0.01627648199825131,0,8
willpeltz,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
shifaligero,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
grandwizardchatnigga,0.00533689126084056,0.0,0.5006680026720107,0.01827661494337322,0,8
pablo_frias.tattoo,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
selenaqofficial,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
staywynning,0.00400266844563042,0.0,0.5005008347245409,0.01703985714141964,0,6
thejshow3,0.00400266844563042,0.0,0.5005008347245409,0.017112842969834636,0,6
jayonsc,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
shoushinca,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
simonebrebelo,0.00400266844563042,0.0,0.5005008347245409,0.014318614447846304,0,6
est.gee,0.01200800533689126,5.115347363984862e-07,0.5015055202408832,0.027600986267308808,0,18
melissaschon_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
deadboylife,0.0066711140760507,1.4930131892842237e-07,0.500835282325426,0.018538340716797743,0,10
ddosama,0.00533689126084056,4.2412830288325386e-08,0.5006680026720107,0.016678372836514535,0,8
barbarasegal,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
anderson._paak,0.0066711140760507,1.9792654134551848e-08,0.500835282325426,0.01914495805092231,0,10
realskitzz,0.00400266844563042,0.0,0.5005008347245409,0.01610251278594554,0,6
joew6,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kiefdaddysupreme,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
tchalamet,0.00266844563042028,0.0,0.5003337783711616,0.012717282293246113,0,4
arthurkar,0.00933955970647098,6.668113425009445e-08,0.5011701771982614,0.023344290683562006,0,14
smashleyketchum,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
seshcomedy,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
guccsosa,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
xxvhr,0.00266844563042028,0.0,0.5003337783711616,0.011345606254770603,0,4
vonmiller,0.01200800533689126,0.0,0.5015055202408832,0.03185412583545029,0,18
realblackcoffee,0.01734489659773182,2.6952656401402325e-07,0.5021775544388609,0.039463210828703806,0,26
savannibananni,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kevinbacon,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
mshustle127,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
khabib_nurmagomedov,0.0066711140760507,0.0,0.500835282325426,0.0226515451649867,0,10
blayzenphotos,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
emiliarogowski,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
youngadz1,0.00800533689126084,4.048497436612878e-08,0.5010026737967914,0.02037142748236165,0,12
ianmurphy_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
dreamcrew,0.01200800533689126,8.188259078260513e-08,0.5015055202408832,0.03040856550451002,0,18
officialspuddz,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
omah_lay,0.00266844563042028,0.0,0.5003337783711616,0.011628563638649128,0,4
maddydenley,0.0133422281521014,1.4076663449168997e-07,0.5016733601070951,0.0334681104433397,0,20
obobrien,0.2401601067378252,0.00428737407755625,0.5319375443577005,0.14917914374893673,27,360
ronnnworsttt._,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
terencedavisjr,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
patmcafeeshow,0.00266844563042028,0.0,0.5003337783711616,0.012943037036253137,0,4
wilsonstillrunning,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
brickwolfpack,0.00266844563042028,0.0,0.5003337783711616,0.011387142026983621,0,4
thegipsyofficial,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
_likealeaf,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
dailysportsdosage,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
phoebebridgers,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
easymoneysniper,0.26817878585723814,0.006275652669203497,0.5359313550232392,0.14478464765643145,29,402
550bc,0.00266844563042028,0.0,0.5003337783711616,0.012717282293246113,0,4
betterworldfragrancehouse,0.01601067378252168,8.703692779681135e-08,0.5020093770931011,0.03660152558422974,0,24
wearethehublive,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
mariayurko,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
candy_applebenz,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
keem,0.01067378252168112,8.02257396446449e-08,0.5013377926421405,0.027092989118115574,0,16
leunissen,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
hasbulla.hushetskiy,0.00266844563042028,0.0,0.5003337783711616,0.01192805800172519,0,4
cole,0.00400266844563042,0.0,0.5005008347245409,0.015395293061801018,0,6
thr0wback2000s,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
thegirljt,0.00800533689126084,2.2648517283569932e-07,0.5010026737967914,0.018028123653863803,0,12
ilovechefette,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
tonibowden.x,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
laurenmccuaig,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
chefjackielin,0.00533689126084056,2.873127213080107e-08,0.5006680026720107,0.018860693521854887,0,8
shug.ritzer,0.01734489659773182,1.6748783839616982e-07,0.5021775544388609,0.036084012392534656,0,26
rowanblanchard,0.00266844563042028,0.0,0.5003337783711616,0.011140787303715986,0,4
gilliedaking,0.0133422281521014,5.547256685895524e-07,0.5016733601070951,0.03190045978829734,0,20
officialroadrunna1,0.0066711140760507,0.0,0.500835282325426,0.021892153490306977,0,10
raybekah_,0.00400266844563042,0.0,0.5005008347245409,0.014777621710796943,0,6
itsbobbyshmurda,0.01200800533689126,1.285192367258333e-07,0.5015055202408832,0.030914276371566077,0,18
yeat,0.00933955970647098,1.3702606708535896e-08,0.5011701771982614,0.026204251458513236,0,14
galaxytraining,0.00800533689126084,0.0,0.5010026737967914,0.024316790973755515,0,12
daniexox0,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
irsais,0.00400266844563042,0.0,0.5005008347245409,0.014912465979912255,0,6
fposteraro,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
aria_johnson_official_,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
mvshael,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
camron,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
kimkardashian,0.0133422281521014,5.745207729271407e-07,0.5016733601070951,0.026927110883752877,0,20
poohshiesty,0.0066711140760507,1.6017805135784103e-07,0.500835282325426,0.018318371809097327,0,10
dance10fikshun,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jessieandrews,0.00400266844563042,0.0,0.5005008347245409,0.014621988681952233,0,6
wayofging,0.00933955970647098,2.873127213080107e-08,0.5011701771982614,0.026383921604195067,0,14
nimsdai,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
hastensbeds,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
lunaluna,0.0066711140760507,0.0,0.500835282325426,0.019839216180202717,0,10
presidentmal,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
lirisaw,0.00400266844563042,1.9792654134551848e-08,0.5005008347245409,0.014724195826943634,0,6
shilosanders,0.00266844563042028,0.0,0.5003337783711616,0.014105544839717333,0,4
nicolezilbershtein,0.00133422281521014,0.0,0.5001668335001669,0.010024315652966093,0,2
jeeezyobama,0.0066711140760507,2.6989982910752522e-08,0.500835282325426,0.019341928830022385,0,10
awfulest_1,0.00266844563042028,0.0,0.5003337783711616,0.012958627954668398,0,4
maudeapatow,0.00266844563042028,0.0,0.5003337783711616,0.0131199478412606,0,4
tokischa.sol,0.00400266844563042,0.0,0.5005008347245409,0.014852450163518644,0,6
cordae,0.00800533689126084,5.6115436996861287e-08,0.5010026737967914,0.022064473822566544,0,12
